time,M,T,W,R,F,S,Su
07:47AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:48AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:49AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:50AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:51AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:52AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:53AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:54AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:55AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:56AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:57AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:58AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:59AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:00AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:01AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:02AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:03AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:04AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:05AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:06AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:07AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:08AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:09AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:10AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:11AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:12AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:13AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:14AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:15AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:16AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:17AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:18AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:19AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:20AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:21AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:22AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:23AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:24AM,0.26059268662195484,0.3155476069299862,0.26059268662195484,0.3155476069299862,0.053182180943256094,0.0,0.0
08:25AM,0.46542855307922215,0.5635801527081737,0.46542855307922215,0.5635801527081737,0.09498541899575962,0.0,0.0
08:26AM,0.7986785909407139,0.9671074094384156,0.7986785909407139,0.9671074094384156,0.16299563080422735,0.0,0.0
08:27AM,1.3167983813367623,1.5944905569928143,1.3167983813367623,1.5944905569928143,0.26873436353811475,0.0,0.0
08:28AM,2.0859060593584076,2.525791010651677,2.0859060593584076,2.525791010651677,0.4256951141547771,0.0,0.0
08:29AM,3.2065781395414117,3.84415681573899,3.174668830975458,3.84415681573899,0.6478915981582567,0.0,0.0
08:30AM,4.699260559490032,5.621251271023664,4.642269308092576,5.621251271023664,0.9474018996107298,0.0,0.0
08:31AM,6.619942457634522,7.897563429177235,6.522145079151986,7.897563429177235,1.3310500161534666,0.0,0.0
08:32AM,8.965215597504667,10.660595553265034,8.803974979381799,10.660595553265034,1.7967295876289384,0.0,0.0
08:33AM,11.673557101505788,13.826047114804764,11.418140033012921,13.826047114804764,2.3302326597985554,0.0,0.0
08:34AM,14.616613560620582,17.228315585763006,14.227878601725628,17.228315585763006,2.9036486942297204,0.0,0.0
08:35AM,17.602304442141623,20.626038556617573,17.033863302375185,20.626038556617573,3.4762986331377927,0.0,0.0
08:36AM,20.392236659729903,23.725591725896138,19.593606650037824,23.725591725896138,3.9986952347015965,0.0,0.0
08:37AM,22.732322002412772,26.22083398959662,21.65428424983541,26.22083398959662,4.41924168363988,0.0,0.0
08:38AM,24.39145000163594,27.842239811052462,22.99331040575681,27.842239811052462,4.6925123277054706,0.0,0.0
08:39AM,25.19999530414207,28.40469036458201,23.45780608760424,28.40469036458201,4.787307364817192,0.0,0.0
08:40AM,25.079089585639483,27.842239811052462,22.99331040575681,27.842239811052462,4.6925123277054706,0.0,0.0
08:41AM,24.053501390656365,26.22083398959662,21.65428424983541,26.22083398959662,4.41924168363988,0.0,0.0
08:42AM,22.24515166022175,23.725591725896138,19.593606650037824,23.725591725896138,3.9986952347015965,0.0,0.0
08:43AM,19.849370698998467,20.626038556617573,17.033863302375185,20.626038556617573,3.4762986331377927,0.0,0.0
08:44AM,17.100263020615944,17.795592182491074,15.009656661591492,17.228315585763006,2.9036486942297204,0.0,0.0585003990375817
08:45AM,14.233647429636203,14.8392249174262,12.814425692250587,13.826047114804764,2.3302326597985554,0.0,0.10448396089533558
08:46AM,11.455519989565726,12.399215615176793,11.20001075220394,10.660595553265034,1.7967295876289384,0.0,0.1792951938846501
08:47AM,8.921362219972943,10.764063306917125,10.472540223162273,7.897563429177235,1.3310500161534666,0.0,0.29560779989192626
08:48AM,6.7280484879752525,10.161999155341285,10.8999874861678,5.621251271023664,0.9474018996107298,0.0,0.46826462557025483
08:49AM,5.556816958197139,11.29923151441305,13.4015664820352,4.3458420559703725,1.7806720522496113,0.0,0.7126807579740824
08:50AM,4.627036863819848,13.60342872755607,17.26810460469676,3.4218201298450097,2.448884538764457,0.0,1.0421420895718028
08:51AM,4.3562168912583275,17.460346017859717,23.03749253925526,3.1320826742460257,3.7405412996681573,0.0,1.4641550177688132
08:52AM,4.831078775208108,22.882271331020466,30.7623760338482,3.5021682388146314,5.887037574166072,0.0,1.9764025463918324
08:53AM,6.156400899841478,29.77567519207665,40.3461190775303,4.579304062901571,9.162291350492511,0.0,2.563255925778411
08:54AM,8.445623210021264,37.92941383907087,51.50719578079047,6.438847822093913,13.853273221714126,0.0,3.1940135636526925
08:55AM,11.655819927141984,46.796178366935344,63.62308501364737,8.957738093776966,20.179660461708547,0.0,3.8239284964515723
08:56AM,16.17820914583625,56.30914338879508,76.37286433027512,12.591554205721952,28.35136534406884,0.0,4.398564758171756
08:57AM,21.7184434162841,65.58333651766145,88.70962879933538,17.00737488873291,38.27034021649639,0.0,4.861165852003868
08:58AM,28.09745759097341,73.9917463221971,99.77783953760799,22.074095365499907,49.633955653709236,0.0,5.161763560476018
08:59AM,34.972481929130254,80.91899337526849,108.74997517154885,27.53146252850132,61.84771718709304,0.0,5.2660381012989115
09:00AM,41.83146021875811,85.83285791955076,114.92501148524158,32.998354184182176,74.04516088583497,0.0,5.161763560476018
09:01AM,48.117632657575875,88.34695336410498,117.81227476814567,38.009419217518314,85.172208499144,0.0,4.861165852003868
09:02AM,53.17820825979989,88.26561381005139,117.18846420222054,42.07747129298913,94.12984786152944,0.0,4.398564758171756
09:03AM,56.46656501005583,85.60544531661213,113.12096117163287,44.77091670097796,99.95051258012653,0.0,3.8239284964515723
09:04AM,57.607265289966875,80.59148865549605,105.9558814768441,45.78939002519195,101.9696468706062,0.0,3.1940135636526925
09:05AM,56.46656501005583,73.6290558952171,96.27379136354608,45.01923099520147,99.95051258012653,0.0,2.563255925778411
09:06AM,53.17820825979989,65.25507279814212,84.81956919025247,42.55456384985488,94.12984786152944,0.0,1.9764025463918324
09:07AM,48.117632657575875,56.07535043887195,72.41585725609539,38.67852741214037,85.172208499144,0.0,1.4641550177688132
09:08AM,41.83146021875811,46.69645394596072,59.871888192248896,33.80979477693603,74.04516088583497,0.0,1.0421420895718028
09:09AM,34.940572620564296,37.6620986136826,47.90056340166251,28.428335944610755,61.84771718709304,0.0,0.7126807579740824
09:10AM,28.040466339575953,29.40350644059236,37.0556264984128,22.998572428435892,49.633955653709236,0.0,0.46826462557025483
09:11AM,21.620646037801563,22.210535022598002,27.697171193839427,17.906651474754963,38.27034021649639,0.0,0.29560779989192626
09:12AM,16.01696852771338,16.22608252806758,19.98808015298379,13.422622453233048,28.35136534406884,0.0,0.1792951938846501
09:13AM,11.400402858649116,11.461455279151094,13.91778076575948,9.690355956841074,20.179660461708547,0.0,0.10448396089533558
09:14AM,7.8078183703753945,7.826491168297331,9.34474534885749,6.740901293042661,13.80009104077087,0.0,0.0585003990375817
09:15AM,5.143111381111566,4.861163744473573,5.626270425412304,4.520607653149751,9.067305931496751,0.0,0.0
09:16AM,3.269085894582897,3.1393397308596445,3.5517725047620834,2.924352240029153,5.724041943361844,0.0,0.0
09:17AM,2.019606536110794,1.9563827920631778,2.1542589204625378,1.8259862874197959,3.4718069361300428,0.0,0.0
09:18AM,1.235225149982509,1.177287865972265,1.255390621060623,1.1012995307756572,2.02318942460968,0.0,0.0
09:19AM,0.7803354236181372,0.6846074979202763,0.702891158133368,0.6420617531656714,1.1327804540913546,0.0,0.0
09:20AM,0.2052704115823248,0.0922339414002017,0.0,0.0922339414002017,0.0,0.0,0.0
09:21AM,0.2883941701665844,0.05822577876659153,0.0,0.05822577876659153,0.0,0.0,0.0
09:22AM,0.3892914106529367,0.03531572000758259,0.0,0.03531572000758259,0.0,0.0,0.0
09:23AM,0.5048837429563537,0.020580174115747918,0.0,0.020580174115747918,0.0,0.0,0.0
09:24AM,0.6291238837497727,0.01152280587103882,0.0,0.01152280587103882,0.0,0.0,0.0
09:25AM,0.7531980371798551,0.0,0.0,0.0,0.0,0.0,0.0
09:26AM,0.8663839675186792,0.0,0.0,0.0,0.0,0.0,0.0
09:27AM,0.9575023647886406,0.0,0.0,0.0,0.0,0.0,0.0
09:28AM,1.0167110043361853,0.0,0.0,0.0,0.0,0.0,0.0
09:29AM,1.037249929043725,0.0,0.0,0.0,0.0,0.0,0.0
09:30AM,1.0167110043361853,0.0,0.0,0.0,0.0,0.0,0.0
09:31AM,0.9575023647886406,0.0,0.0,0.0,0.0,0.0,0.0
09:32AM,0.8663839675186792,0.0,0.0,0.0,0.0,0.0,0.0
09:33AM,0.7531980371798551,0.0,0.0,0.0,0.0,0.0,0.0
09:34AM,0.6291238837497727,0.0,0.0,0.0,0.0,0.0,0.0
09:35AM,0.5048837429563537,0.0,0.0,0.0,0.0,0.0,0.0
09:36AM,0.3892914106529367,0.0,0.0,0.0,0.0,0.0,0.0
09:37AM,0.2883941701665844,0.0,0.0,0.0,0.0,0.0,0.0
09:38AM,0.2052704115823248,0.0,0.0,0.0,0.0,0.0,0.0
09:39AM,0.14037651293428896,0.0,0.0,0.0,0.0,0.0,0.0
09:40AM,0.0922339414002017,0.0,0.0,0.0,0.0,0.0,0.0
09:41AM,0.05822577876659153,0.0,0.0,0.0,0.0,0.0,0.0
09:42AM,0.03531572000758259,0.0,0.0,0.0,0.0,0.0,0.0
09:43AM,0.020580174115747918,0.0,0.0,0.0,0.0,0.0,0.0
09:44AM,0.01152280587103882,0.0,0.0,0.0,0.0,0.0,0.0
09:45AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:46AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:47AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:48AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:49AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:50AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:51AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:52AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:53AM,0.01772739364775203,0.01772739364775203,0.0,0.0,0.0,0.0,0.0
09:54AM,1.5384902663908424,1.7122187241388123,1.5493742048135275,1.670806851300629,1.3623502018297435,0.0,0.0
09:55AM,2.7455854151479318,3.0558711172007467,2.767241873409797,2.984125246783448,2.4332098166080423,0.0,0.0
09:56AM,-13.415892494791487,-12.06287977883347,-14.641591130062814,-11.326103574590384,-19.692197666971804,0.0,0.0
09:57AM,-10.331466473502191,-8.634678408900893,-11.522366394710652,-7.971316944802172,-16.935883871803178,0.0,0.0
09:58AM,-5.738117937875675,-3.531854060610719,-6.872478940347662,-2.9747387220284676,-12.820172394564361,0.0,0.0
09:59AM,0.7647338484359141,3.6919748030418376,-0.284198066621828,4.103441070245542,-6.986737764120244,0.0,0.0
10:00AM,9.52086870938334,13.42007510058092,8.593594429658893,13.64203378139508,0.8728889094386583,0.0,0.0
10:01AM,20.72202488955936,25.866517832560874,19.958734781825086,25.854604280053735,10.9323222514981,0.0,0.0
10:02AM,34.30269047679904,40.95895991980608,33.74868540314121,40.6739834042598,23.136161346540085,0.0,0.0
10:03AM,49.84972930510362,58.237910224632785,49.54815825101173,57.65264850735371,37.118768065263836,0.0,0.0
10:04AM,66.55734376087618,76.80646187480929,66.54248638331032,75.9124373353336,52.16327194102736,0.0,0.0
10:05AM,83.25487430068893,95.36114241528746,83.54485161105072,94.17390614905204,67.22551654465846,0.0,0.0
10:06AM,98.52125726032479,112.31930801363276,99.11167878434213,110.88076426861343,81.03553040519283,0.0,0.0
10:07AM,110.87759550045993,126.03359548953753,111.73780622946353,124.41033700238123,92.2691447263586,0.0,0.0
10:08AM,119.02448138324918,135.05629491793405,120.09774962184837,133.3337344061183,99.76014092211474,0.0,0.0
10:09AM,122.0721838414225,138.3958478714111,123.2803808852892,136.66891883158516,102.70660825666707,0.0,0.0
10:10AM,119.70739975122781,135.70273895647853,120.95965388478079,134.0648068352109,100.82106815652466,0.0,0.0
10:11AM,112.25329294805587,127.3365364299004,113.45707412864515,125.8686304734442,94.38541008892074,0.0,0.0
10:12AM,100.60682386224111,114.29621858819097,101.67926795256554,113.05860899087835,84.19600354878335,0.0,0.0
10:13AM,86.07006370737074,98.03234616613469,86.94729526088085,97.05987951164947,71.41362105567295,0.0,0.0
10:14AM,70.11923541203042,80.18979050672701,70.76200816396441,79.4914613295959,57.357126717950266,0.0,0.0
10:15AM,54.16787651019649,62.34384529284689,54.562823311603225,61.90611785957576,43.291373264041596,0.0,0.0
10:16AM,39.37574084079522,45.78724540458994,39.532585918441,45.57992293977627,30.255626746237517,0.0,0.0
10:17AM,26.53629247213031,31.404723079159503,26.48220780795358,31.38785370975978,18.962135415214682,0.0,0.0
10:18AM,16.050787849191863,19.64403816147824,15.823469598712826,19.77445779783273,9.772220074290695,0.0,0.0
10:19AM,7.974706680739896,10.567638329903259,7.6156761728578,10.804162366289901,2.737302468100309,0.0,0.0
10:20AM,2.1088401611032386,3.9541061871701575,1.6580572390494286,4.260913860680012,-2.3198435923258094,0.0,0.0
10:21AM,-1.8954321350042138,-0.5845551317371835,-2.4031202279639503,-0.23631697631968973,-5.71090560951515,0.0,0.0
10:22AM,-4.441292449068148,-3.4972322454981786,-4.977865456893079,-3.12927278281256,-7.797013719684678,0.0,0.0
10:23AM,-5.916411662876417,-5.215606217361085,-6.460909455802318,-4.843248741747896,-8.925820982366943,0.0,0.0
10:24AM,-6.66115695162418,-6.117618130748827,-7.189405463000974,-5.741479122687385,-9.394307751745053,0.0,0.0
10:25AM,-7.720213054520892,-7.370675849296522,-8.259716132149812,-7.005941374279787,-10.16697349109149,0.0,0.0
10:26AM,-7.28321986275556,-6.95346778235521,-7.792185030330014,-6.609378654980931,-9.591484425558011,0.0,0.0
10:27AM,-6.858022469638005,-6.547521452311874,-7.337274039858771,-6.223520390754173,-9.031529590920915,0.0,0.0
10:28AM,-6.445509839885341,-6.153685575481083,-6.895934247987565,-5.849173299580988,-8.488279690715144,0.0,0.0
10:29AM,-6.0464445027067,-5.772688157111712,-6.468981470907661,-5.487029361708245,-7.962738921871619,0.0,0.0
10:30AM,-5.661464890174813,-5.40513872388737,-6.057098755531516,-5.137667941674387,-7.455748054186907,0.0,0.0
10:31AM,-5.291088682406365,-5.051531517651747,-5.660839958440668,-4.801558823994753,-6.967988835688699,0.0,0.0
10:32AM,-4.93571705448355,-4.71224955004827,-5.280634289590175,-4.479066067159284,-6.499989585530502,0.0,0.0
10:33AM,-4.595639715534032,-4.387569413452766,-4.916791703529029,-4.170452576498403,-6.052131830102889,0.0,0.0
10:34AM,-4.2710406278197315,-4.077666741127106,-4.569509018149654,-3.875885294143497,-5.6246578346681115,0.0,0.0
10:35AM,-3.9620042929682118,-3.7826222088377612,-4.238876640213038,-3.5954409036581607,-5.2176788818813655,0.0,0.0
10:36AM,-3.6685224934890854,-3.5024279711460755,-3.9248857779750352,-3.3291119478316302,-4.831184149890154,0.0,0.0
10:37AM,-3.3905013803041455,-3.236994428046281,-3.627436024006502,-3.0768132604728566,-4.4650500461092,0.0,0.0
10:38AM,-3.1277688010185845,-2.9861572214449086,-3.346343195577954,-2.8383886166723773,-4.119049858034318,0.0,0.0
10:39AM,-2.8800817688937235,-2.74968436597137,-3.0813473255782258,-2.6136175107480444,-3.792863589350199,0.0,0.0
10:40AM,-2.647133978762614,-2.527283424606039,-2.8321207036564577,-2.402221976790482,-3.486087857858639,0.0,0.0
10:41AM,-2.4285632832684536,-2.318608646427559,-2.598275874914182,-2.2038733732022777,-3.198245741154715,0.0,0.0
10:42AM,-2.2239590506121365,-2.1232679912340275,-2.3793735118261736,-2.018199059709045,-2.928796466258896,0.0,0.0
10:43AM,-2.0328693332834886,-1.9408299737056929,-2.1749300839361734,-1.844788902841906,-2.677144850328059,0.0,0.0
10:44AM,-1.854807785842599,-1.7708302679796468,-1.9844252590658515,-1.6832015536878704,-2.4426504108832656,0.0,0.0
10:45AM,-1.6892602785451722,-1.6127780218393868,-1.8073089791127974,-1.5329704496246541,-2.2246360754856696,0.0,0.0
10:46AM,-1.5356911623137925,-1.4661618380358061,-1.6430081628298154,-1.3936094996587765,-2.0223964322596997,0.0,0.0
10:47AM,-1.3935491491050753,-1.3304553884172472,-1.490932997123245,-1.2646184207429916,-1.8352054739198729,0.0,0.0
10:48AM,-1.2622727799864812,-1.2051226344359123,-1.3504827872493161,-1.145487699948362,-1.6623237988404647,0.0,0.0
10:49AM,-1.141295461108934,-1.0896226351138445,-1.2210513447100504,-1.0357031645102728,-1.5030052430745608,0.0,0.0
10:50AM,-1.0300500551524676,-0.9834139306081631,-1.1020318995578076,-0.9347501484749756,-1.3565029269626003,0.0,0.0
10:51AM,-0.9279730226598806,-0.8859584960433899,-0.9928215311331596,-0.8421172508783562,-1.222074708975315,0.0,0.0
10:52AM,-0.8345081139027706,-0.7967252662260702,-0.8928251179255036,-0.7572996860416874,-1.0989880476396723,0.0,0.0
10:53AM,-0.7491096175069754,-0.7151932371867776,-0.8014588132185849,-0.679802231635267,-0.9865242797483593,0.0,0.0
10:54AM,-0.6712451769775765,-0.6408541551852845,-0.7181530584395921,-0.6091417846194148,-0.8839823295236193,0.0,0.0
10:55AM,-0.6003981904987267,-0.5732148078580364,-0.6423551506615314,-0.5448495390155768,-0.7906818689835593,0.0,0.0
10:56AM,-0.5360698129452917,-0.5117989355875324,-0.5735313845192245,-0.4864728026924793,-0.7059659544496065,0.0,0.0
10:57AM,-0.4777805819476753,-0.4561487839461073,-0.5111687919066171,-0.43357647298794944,-0.6292031679586512,0.0,0.0
10:58AM,-0.4073442984765143,-0.37568975103557184,-0.4547765052549975,-0.3857441930497771,-0.5597892953368784,0.0,0.0
10:59AM,0.8330275406354352,0.26777848619765493,0.7475074454365944,0.21494731792182173,1.0770439810208439,0.0,0.0
11:00AM,1.8251736085818868,0.7986906354877922,1.6983786723354122,0.6920588336956357,2.3708338500585837,0.0,0.0
11:01AM,-17.55348352564237,-10.67852680459597,-18.37231212132409,-11.064653711924128,-22.144379030949636,0.0,0.0
11:02AM,-15.43768179210247,-9.746830015302395,-16.003037377874495,-9.899859854982122,-18.91598001030492,0.0,0.0
11:03AM,-11.769352518190654,-7.84657472877737,-12.485939190076078,-8.176612649825016,-14.123546629081556,0.0,0.0
11:04AM,-6.590857790240257,-5.176369784167823,-7.51786963056101,-5.74805257646069,-7.352579716116296,0.0,0.0
11:05AM,0.3672826506074913,-1.602106305315724,-0.8378568209777919,-2.4877745112822636,1.7537931990670819,0.0,0.0
11:06AM,9.254851073716509,2.94836026260862,7.701060241897007,1.6753896024419768,13.396603592982716,0.0,0.0
11:07AM,20.019395854193977,8.44371666696188,18.052252492891476,6.718838374812988,27.51223919294509,0.0,0.0
11:08AM,32.3354160681083,14.714043853109864,29.906857784446792,12.492964324673391,43.67859293209047,0.0,0.0
11:09AM,45.56920016103578,21.434065335195726,42.659135659059984,18.70437980389501,61.06769360066876,0.0,0.0
11:10AM,58.80086879428529,28.135490080021107,55.42670778515581,24.925719762255543,78.47337624648932,0.0,0.0
11:11AM,70.91441423540167,34.25359168248326,67.13631862235184,30.63717077926317,94.42853199601197,0.0,0.0
11:12AM,80.74896675752666,39.20425817412122,76.66888095698738,35.29670705656281,107.40341231421411,0.0,0.0
11:13AM,87.28505707833682,42.478001255799875,83.0387754032673,38.426912910938604,116.05076534851703,0.0,0.0
11:14AM,89.82513696392142,43.730280642578975,85.56825659947529,39.69943590064106,119.44428202895072,0.0,0.0
11:15AM,88.12420127064993,42.8460147818416,84.01433365821197,38.996427133728425,117.25206465233421,0.0,0.0
11:16AM,82.43661225809768,39.9615306670966,78.61520182401314,36.433026777572806,109.80010541555811,0.0,0.0
11:17AM,73.46665221169577,35.43810613792779,70.04385611444145,32.33490533371641,98.00886366236361,0.0,0.0
11:18AM,62.23597515873291,29.79413643280154,59.28125565166526,27.17684981074658,83.2198524427258,0.0,0.0
11:19AM,49.96082268677354,23.649805234107745,47.465006833012865,21.52138208862654,66.98029190361227,0.0,0.0
11:20AM,37.67823710066997,17.517070165410974,35.636038351561744,15.857893700592571,50.723957238579835,0.0,0.0
11:21AM,25.69597652663262,11.875343790285301,24.688881710795698,10.62771946934879,35.66820978749415,0.0,0.0
11:22AM,15.933394070238569,7.040592600806073,15.230390068659936,6.127072572672109,22.641235467961888,0.0,0.0
11:23AM,8.076483435250518,3.1753247124070554,7.571681797510397,2.5094115425589774,12.066566451480783,0.0,0.0
11:24AM,2.535613172617289,1.184200873179569,2.1149634452531076,0.7092465980468583,4.025815097357372,0.0,0.0
11:25AM,-1.2616230807456719,-0.07157329232215237,-1.712669066271516,-0.442799521257881,-1.6997822380891527,0.0,0.0
11:26AM,-12.376843642660983,-21.459139305562985,-13.287549675308789,-21.782494184542067,-5.90196018248215,0.0,0.0
11:27AM,-12.946944235503132,-20.202502815110282,-14.090593959499856,-20.51468853309379,-8.102524804024773,0.0,0.0
11:28AM,-12.24693972910087,-17.594768841488143,-13.697599609892515,-17.91047311303774,-9.15114064409433,0.0,0.0
11:29AM,-10.484416155519622,-13.571058105693975,-12.279038586777396,-13.865089167661298,-9.398761487418916,0.0,0.0
11:30AM,-8.437521713435514,-8.330926194631635,-10.588011707390766,-8.585748013451926,-9.973787631142134,0.0,0.0
11:31AM,-4.703892238557831,-1.130321967150918,-7.204760496401972,-1.302455805419769,-8.986283111401065,0.0,0.0
11:32AM,-0.5349223577441053,7.38438581174053,-3.3187696302158667,7.3669760707159275,-8.034927608216016,0.0,0.0
11:33AM,3.923434822220068,16.945613790192887,0.9543283598024908,17.158279226983566,-7.144984522528658,0.0,0.0
11:34AM,8.4500421574087,27.06929870614284,5.414234772747812,27.579383049522093,-6.33948461954117,0.0,0.0
11:35AM,12.761225109745194,37.07432881682737,9.784724628413475,37.928910548448535,-5.636409475817082,0.0,0.0
11:36AM,16.539404571023102,46.14937029120019,13.740849997763142,47.3647130404761,-5.046578741254241,0.0,0.0
11:37AM,19.476323805494626,53.463040895235096,16.95367572948573,55.018321448150644,-4.571064860702158,0.0,0.0
11:38AM,21.316754127504186,58.29199031916241,19.137556923219147,60.12940982264609,-4.20755127889951,0.0,0.0
11:39AM,21.91056200823504,60.15547115950413,20.108099200918893,62.18659025980702,-3.941543873671007,0.0,0.0
11:40AM,21.237232586082207,58.90137817376234,19.81183630593302,61.019090214985304,-3.7551080633776666,0.0,0.0
