time,M,T,W,R,F,S,Su
07:47AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:48AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:49AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:50AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:51AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:52AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:53AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:54AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:55AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:56AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:57AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:58AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:59AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:00AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:01AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:02AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:03AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:04AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:05AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:06AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:07AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:08AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:09AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:10AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:11AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:12AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:13AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:14AM,0.026591090471628047,0.3120021282004357,0.2818655589992573,0.08863696823876016,0.26236542598673007,0.0,0.0
08:15AM,0.04749270949787981,0.5572477914417897,0.5034227206775259,0.15830903165959936,0.4685947337124141,0.0,0.0
08:16AM,0.08149781540211368,0.9562410340514671,0.8638768432624049,0.27165938467371226,0.8041117786341883,0.0,0.0
08:17AM,0.13436718176905738,1.57657493275694,1.4242921267520083,0.4478906058968579,1.3257561934546995,0.0,0.0
08:18AM,0.21284755707738856,2.497411336374692,2.256184105020319,0.7094918569246285,2.1000958964969003,0.0,0.0
08:19AM,0.32394579907912835,3.80096404252844,3.433825470238761,1.0798193302637613,3.1962652175807333,0.0,0.0
08:20AM,0.4737009498053649,5.558091144382948,5.021230067936869,1.5790031660178832,4.673849371412934,0.0,0.0
08:21AM,0.6655250080767333,7.808826761433671,7.054565085613373,2.218416693589111,6.566513413023769,0.0,0.0
08:22AM,0.8983647938144692,10.540813580756438,9.522666814433375,2.9945493127148977,8.863865965636098,0.0,0.0
08:23AM,1.1651163298992777,13.670698270818193,12.350233096932342,3.883721099664259,11.495814455006206,0.0,0.0
08:24AM,1.4952564615518527,17.05423913916022,15.432770193854509,4.858914623395394,14.324666891533287,0.0,0.0
08:25AM,1.8157207420821,20.429113301373498,18.501954181143503,5.828659042194767,17.14973992347978,0.0,0.0
08:26AM,2.1324607158409172,23.518777108210916,21.326197842408583,6.724257122464211,19.726896491194545,0.0,0.0
08:27AM,2.4290872387094007,26.02475381065127,23.641447320180824,7.463938739363776,21.80159230595674,0.0,0.0
08:28AM,2.6939071737458034,27.685493864395514,25.217966346732066,7.976942088032535,23.149727483346993,0.0,0.0
08:29AM,2.922765154237839,28.32309679291889,25.901840505360358,8.216405860686681,23.617382999764814,0.0,0.0
08:30AM,3.119967715201498,27.87678635239603,25.64402688818776,8.168234576033052,23.149727483346993,0.0,0.0
08:31AM,3.2966450216786045,26.414269549943565,24.509005103150027,7.853454478656071,21.80159230595674,0.0,0.0
08:32AM,3.466676780581098,24.117812892379977,22.66041390714876,7.323292906633271,19.726896491194545,0.0,0.0
08:33AM,3.6411726554043833,21.248703956334523,20.327406094465786,6.648249697155792,17.14973992347978,0.0,0.0
08:34AM,3.8231374474024653,18.099410194031925,17.76065117970512,5.904085678267098,14.324666891533287,0.0,0.0
08:35AM,4.004093546961808,14.945341102968715,15.189210313994874,5.158363931814783,11.495814455006206,0.0,0.0
08:36AM,4.163965902154106,12.00700183348036,12.788267922773013,4.460737565438816,8.863865965636098,0.0,0.0
08:37AM,4.274572383049302,9.429215378768294,10.663612460585941,3.8388053109237337,6.566513413023769,0.0,0.0
08:38AM,4.305919350764833,7.2786789978749535,8.853448468896337,3.299591019509889,4.673849371412934,0.0,0.0
08:39AM,4.233580147013169,5.556310076294744,7.343459818172801,2.835165364030065,3.1962652175807333,0.0,0.0
08:40AM,4.045065958036856,4.217999189866699,6.088402505979786,2.430079710416635,2.1000958964969003,0.0,0.0
08:41AM,3.7434145567416257,3.1969635500915627,5.033339501724576,2.068279223231481,1.3257561934546995,0.0,0.0
08:42AM,3.3470989237417506,2.422429286775386,4.129477951602042,1.7378476373976308,0.8041117786341883,0.0,0.0
08:43AM,2.8864699265604106,1.8318906235923138,3.342399937740057,1.4329518638101233,0.4685947337124141,0.0,0.0
08:44AM,2.3979041907592333,1.3766733160846665,2.6531786592868625,1.1533081561229908,0.26236542598673007,0.0,0.0
08:45AM,1.903023338835487,0.854418641926137,1.903023338835487,0.854418641926137,0.0,0.0,0.0
08:46AM,1.4673291632302998,0.6588008487972774,1.4673291632302998,0.6588008487972774,0.0,0.0,0.0
08:47AM,1.0870241798586644,0.4880516725896044,1.0870241798586644,0.4880516725896044,0.0,0.0,0.0
08:48AM,0.7737115513487627,0.3473806965239343,0.7737115513487627,0.3473806965239343,0.0,0.0,0.0
08:49AM,0.542407017065057,0.2508557978938415,0.542407017065057,0.3306290693087256,0.0,0.0,0.0
08:50AM,0.37139736464200784,0.17983456327235817,0.37139736464200784,0.3223126917659976,0.0,0.0,0.0
08:51AM,0.2602153045905172,0.13928484099836558,0.2602153045905172,0.38377828720470664,0.0,0.0,0.0
08:52AM,0.2002966893746477,0.12694865551274537,0.2002966893746477,0.5300502008199176,0.0,0.0,0.0
08:53AM,0.18399520405189795,0.14125176550380614,0.18399520405189795,0.7797944367359718,0.0,0.0,0.0
08:54AM,0.20540501397655664,0.1814730325520914,0.20540501397655664,1.1533104297894765,0.0,0.0,0.0
08:55AM,0.23685047490268246,0.23685047490268246,0.23685047490268246,1.6579533243187772,0.0,0.0,0.0
08:56AM,0.33276250403836666,0.33276250403836666,0.33276250403836666,2.3293375282685664,0.0,0.0,0.0
08:57AM,0.4491823969072346,0.4491823969072346,0.4491823969072346,3.1442767783506422,0.0,0.0,0.0
08:58AM,0.5825581649496389,0.5825581649496389,0.5825581649496389,4.077907154647472,0.0,0.0,0.0
08:59AM,0.7259121735574301,0.7259121735574301,0.7259121735574301,5.081385214902011,0.0,0.0,0.0
09:00AM,0.8690746582844482,0.8690746582844482,0.8690746582844482,6.083522607991138,0.0,0.0,0.0
09:01AM,0.9996738086753991,0.9996738086753991,0.9996738086753991,6.997716660727794,0.0,0.0,0.0
09:02AM,1.10481042090997,1.10481042090997,1.10481042090997,7.73367294636979,0.0,0.0,0.0
09:03AM,1.1731280819263676,1.1731280819263676,1.1731280819263676,8.211896573484575,0.0,0.0,0.0
09:04AM,1.196826841204298,1.196826841204298,1.196826841204298,8.377787888430086,0.0,0.0,0.0
09:05AM,1.1731280819263676,1.1731280819263676,1.1731280819263676,8.211896573484575,0.0,0.0,0.0
09:06AM,1.10481042090997,1.10481042090997,1.10481042090997,7.73367294636979,0.0,0.0,0.0
09:07AM,0.9996738086753991,0.9996738086753991,0.9996738086753991,6.997716660727794,0.0,0.0,0.0
09:08AM,0.8690746582844482,0.8690746582844482,0.8690746582844482,6.083522607991138,0.0,0.0,0.0
09:09AM,0.7259121735574301,0.7259121735574301,0.7259121735574301,5.081385214902011,0.0,0.0,0.0
09:10AM,0.5825581649496389,0.5825581649496389,0.5825581649496389,4.077907154647472,0.0,0.0,0.0
09:11AM,0.4491823969072346,0.4491823969072346,0.4491823969072346,3.1442767783506422,0.0,0.0,0.0
09:12AM,0.33276250403836666,0.33276250403836666,0.33276250403836666,2.3293375282685664,0.0,0.0,0.0
09:13AM,0.23685047490268246,0.23685047490268246,0.23685047490268246,1.6579533243187772,0.0,0.0,0.0
09:14AM,0.16197289953956417,0.16197289953956417,0.16197289953956417,1.1338102967769492,0.0,0.0,0.0
09:15AM,0.10642377853869428,0.10642377853869428,0.10642377853869428,0.7449664497708599,0.0,0.0,0.0
09:16AM,0.06718359088452869,0.06718359088452869,0.06718359088452869,0.47028513619170087,0.0,0.0,0.0
09:17AM,0.04074890770105684,0.04074890770105684,0.04074890770105684,0.2852423539073979,0.0,0.0,0.0
09:18AM,0.023746354748939904,0.023746354748939904,0.023746354748939904,0.16622448324257932,0.0,0.0,0.0
09:19AM,0.013295545235814023,0.013295545235814023,0.013295545235814023,0.09306881665069816,0.0,0.0,0.0
09:20AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:21AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:22AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:23AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:24AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:25AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:26AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:27AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:28AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:29AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:30AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:31AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:32AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:33AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:34AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:35AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:36AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:37AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:38AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:39AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:40AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:41AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:42AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:43AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:44AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:45AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:46AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:47AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:48AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:49AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:50AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:51AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:52AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:53AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:54AM,0.09040970760353535,0.15688743378260547,0.10459162252173698,0.13384182204052783,0.13472819172291542,0.0,0.0
09:55AM,0.16147521229279135,0.2802069860374909,0.18680465735832724,0.23904663780599505,0.24062972812259104,0.0,0.0
09:56AM,-0.8645565712815675,-0.17917880029946515,-0.8210910697337734,-0.24981024031463034,0.41292226470404264,0.0,0.0
09:57AM,-0.6825219848282726,0.13406785829378998,-0.6108594878847754,0.01761630076060694,0.6807937209632241,0.0,0.0
09:58AM,-0.4111493844658308,0.5997263694820422,-0.29763068735789033,0.4152584866816388,1.0784276225254352,0.0,0.0
09:59AM,-0.026646985446025173,1.2591189647909622,0.14612410739617676,0.9783659389223845,1.641325382000917,0.0,0.0
10:00AM,0.49147340561298125,2.1478502370104877,0.7441139121758427,1.737309413845838,2.4000848123471825,0.0,0.0
10:01AM,1.1547554990200424,3.2860179765228597,1.5097021699943003,2.709229636189691,3.3719933742554486,0.0,0.0
10:02AM,1.959549460588908,4.667368517566765,2.4386773506232915,3.888785696260892,4.551714955326644,0.0,0.0
10:03AM,2.8816215193101207,6.249942001298635,3.5030168952564025,5.240174515385927,5.903256071489674,0.0,0.0
10:04AM,3.873433092840698,7.951349922478557,4.6477394113019574,6.693102154979011,7.3559100253819585,0.0,0.0
10:05AM,4.865729594458191,9.651531139171894,5.792742563294936,8.145135064812184,8.806623203949075,0.0,0.0
10:06AM,5.774273975584814,11.20443542414952,6.840592704838574,9.47166748911216,10.13002792791071,0.0,0.0
10:07AM,6.5112353989706735,12.457784964565247,7.6896998479413075,10.542780234987966,11.195412265221028,0.0,0.0
10:08AM,6.999267575051329,13.277503161484656,8.250604195772787,11.244081152812285,11.88769789685386,0.0,0.0
10:09AM,7.185202849577169,13.57147660413812,8.461818146861754,11.49697674605067,12.127845324203554,0.0,0.0
10:10AM,7.050014468177065,13.30684120907297,8.301351088898523,11.2734192004006,11.88769789685386,0.0,0.0
10:11AM,6.6124618438166936,12.516306502991853,7.7909262927873275,10.601301773414571,11.195412265221028,0.0,0.0
10:12AM,5.925447578865676,11.291832663546266,6.991766308119436,9.559064728508908,10.13002792791071,0.0,0.0
10:13AM,5.066057463445431,9.767345688430142,5.993070432282176,8.260949614070432,8.806623203949075,0.0,0.0
10:14AM,4.1218685978654115,8.09497669882097,4.896174916326671,6.836728931321423,7.3559100253819585,0.0,0.0
10:15AM,3.1768731880109997,6.42063437226633,3.7982685639572815,5.410866886353623,5.903256071489674,0.0,0.0
10:16AM,2.3000919012321335,4.86424461606363,2.7792197912665175,4.0856617947577565,4.551714955326644,0.0,0.0
10:17AM,1.5388422273293558,3.5080681163266814,1.8937888983036137,2.9312797759935125,3.3719933742554486,0.0,0.0
10:18AM,0.9171514284459635,2.393945343960805,1.169791935008825,1.983404520796156,2.4000848123471825,0.0,0.0
10:19AM,0.43847900473492807,1.5280199278643258,0.61125009757713,1.247266901995748,1.641325382000917,0.0,0.0
10:20AM,0.09110849546187272,0.8900942063152457,0.2046271925698132,0.7056263235148423,1.0784276225254352,0.0,0.0
10:21AM,-0.1456022473197272,0.44447458154091785,-0.0739397503762299,0.3280230240077348,0.6807937209632241,0.0,0.0
10:22AM,-0.295579162741675,0.1497612640126601,-0.252113661193881,0.07912982399749491,0.41292226470404264,0.0,0.0
10:23AM,-0.3818566046985383,-0.033906720660621614,-0.35652715963300247,-0.07506706889211745,0.24062972812259104,0.0,0.0
10:24AM,-0.4241090584867389,-0.14056872786333433,-0.40992714356853727,-0.16361433960541197,0.13472819172291542,0.0,0.0
10:25AM,-0.4863126333556468,-0.2811494911587333,-0.4863126333556468,-0.2811494911587333,0.0,0.0,0.0
10:26AM,-0.45878550316570454,-0.2652353690176729,-0.45878550316570454,-0.2652353690176729,0.0,0.0,0.0
10:27AM,-0.432001415410268,-0.24975081828406118,-0.432001415410268,-0.24975081828406118,0.0,0.0,0.0
10:28AM,-0.4060163678667931,-0.23472821267298977,-0.4060163678667931,-0.23472821267298977,0.0,0.0,0.0
10:29AM,-0.3808783938712882,-0.22019532145683848,-0.3808783938712882,-0.22019532145683848,0.0,0.0,0.0
10:30AM,-0.356627709617311,-0.20617539462250792,-0.356627709617311,-0.20617539462250792,0.0,0.0,0.0
10:31AM,-0.33329692487599155,-0.19268728469393262,-0.33329692487599155,-0.19268728469393262,0.0,0.0,0.0
10:32AM,-0.3109113105186488,-0.17974560139359383,-0.3109113105186488,-0.17974560139359383,0.0,0.0,0.0
10:33AM,-0.2894891159391516,-0.16736089515232203,-0.2894891159391516,-0.16736089515232203,0.0,0.0,0.0
10:34AM,-0.2690419293114792,-0.15553986538319892,-0.2690419293114792,-0.15553986538319892,0.0,0.0,0.0
10:35AM,-0.24957507357280073,-0.1442855894092754,-0.24957507357280073,-0.1442855894092754,0.0,0.0,0.0
10:36AM,-0.23108803108592663,-0.13359776797155132,-0.23108803108592663,-0.13359776797155132,0.0,0.0,0.0
10:37AM,-0.21357489009789893,-0.12347298333784781,-0.21357489009789893,-0.12347298333784781,0.0,0.0,0.0
10:38AM,-0.1970248063633754,-0.11390496617882641,-0.1970248063633754,-0.11390496617882641,0.0,0.0,0.0
10:39AM,-0.1814224736311007,-0.10488486756798009,-0.1814224736311007,-0.10488486756798009,0.0,0.0,0.0
10:40AM,-0.16674859708740875,-0.09640153269115818,-0.16674859708740875,-0.09640153269115818,0.0,0.0,0.0
10:41AM,-0.152980364300375,-0.08844177311115431,-0.152980364300375,-0.08844177311115431,0.0,0.0,0.0
10:42AM,-0.1400919086999771,-0.08099063471717426,-0.1400919086999771,-0.08099063471717426,0.0,0.0,0.0
10:43AM,-0.12805476115171582,-0.07403165879083572,-0.12805476115171582,-0.07403165879083572,0.0,0.0,0.0
10:44AM,-0.11683828572236844,-0.06754713393324425,-0.11683828572236844,-0.06754713393324425,0.0,0.0,0.0
10:45AM,-0.10641009628631005,-0.061518336915523,-0.10641009628631005,-0.061518336915523,0.0,0.0,0.0
10:46AM,-0.09673645116937277,-0.05592576083229363,-0.09673645116937277,-1.6613698690883538,0.0,0.0,0.0
10:47AM,-0.08778262356567404,-0.0507493292489053,-0.08778262356567404,-1.6529889582469695,0.0,0.0,0.0
10:48AM,-0.0795132459834004,-0.04596859533415336,-0.0795132459834004,-1.641824799515492,0.0,0.0,0.0
10:49AM,-0.07189262747142891,-0.04156292525691984,-0.07189262747142891,-1.6279011003874753,0.0,0.0,0.0
10:50AM,-0.06488504284424994,-0.037511665394332,-0.06488504284424994,-1.611259855007978,0.0,0.0,0.0
10:51AM,-0.058454993553378305,-0.033794293148046835,-0.058454993553378305,-1.5919608175179933,0.0,0.0,0.0
10:52AM,-0.05256744024584381,-0.030390551392128453,-0.05256744024584381,-1.5700807928644078,0.0,0.0,0.0
10:53AM,-0.0471880074020142,-0.02728056677928946,-0.0471880074020142,-1.545712757580354,0.0,0.0,0.0
10:54AM,-0.042283160754493,-0.024444952311191266,-0.042283160754493,-1.5189648251468846,0.0,0.0,0.0
10:55AM,-0.037820358456612704,-0.02186489473272922,-0.037820358456612704,-1.4899590723709348,0.0,0.0,0.0
10:56AM,-0.0337681771934042,-0.0053403125217351775,-0.0337681771934042,-1.4588302447322952,0.014181914918201624,0.0,0.0
10:57AM,-0.030096414610877184,0.007929955368622527,-0.030096414610877184,-1.4257243598459923,0.0253294450655359,0.0,0.0
10:58AM,-0.02677616958263095,0.027985528507835443,-0.02677616958263095,-1.3907972290449184,0.04346550154779396,0.0,0.0
10:59AM,-0.010484356702579353,0.07121028637117763,0.1862897127874682,-1.3178717606284482,0.10268543582706333,0.0,0.0
11:00AM,0.0026648813993003888,0.12507732507662012,0.354110931683611,-1.251235461346718,0.16892685818880035,0.0,0.0
11:01AM,-1.3157773536182025,-6.343909906488149,-5.850114666061954,-3.2167812382825796,-6.56420471654501,0.0,0.0
11:02AM,-1.2844968164718167,-6.223280970596626,-5.4173464841745975,-3.09991909611037,-6.409017535887222,0.0,0.0
11:03AM,-1.237989651334313,-6.054578557203225,-4.769657582341921,-2.9430430855442307,-6.187985914673819,0.0,0.0
11:04AM,-1.1727689421671412,-5.8350299316695455,-3.8518521893993682,-2.7368153493644867,-5.893685578539996,0.0,0.0
11:05AM,-1.0858483202773266,-5.565648808772023,-2.6164554984812938,-2.4732429623258985,-5.523126367303309,0.0,0.0
11:06AM,-0.975570977236563,-5.252489113597633,-1.036818795452565,-2.1479432578076176,-5.080112048045769,0.0,0.0
11:07AM,-0.8425279861351707,-4.9073115000800716,0.8783627153806077,-1.762653534173535,-4.577132132645074,0.0,0.0
11:08AM,-0.6903502299039631,-4.547315974359961,3.0725276007872853,-1.3273955534627961,-4.036151431161613,0.0,0.0
11:09AM,-0.5261076470453638,-4.193751177585306,5.4349289285303835,-0.8615669665550444,-3.487752827129478,0.0,0.0
11:10AM,-0.3600746069713007,-3.869467497855516,7.804328967196274,-0.3933004073632943,-2.968378843675193,0.0,0.0
11:11AM,-0.2047386265093148,-3.5957734585090653,9.984648086551044,0.043245379535641004,-2.515867711616966,0.0,0.0
11:12AM,-0.07312444261797924,-3.3891925644355747,11.771430202372523,0.41246555334083146,-2.163977122345247,0.0,0.0
11:13AM,0.023277504576437014,-3.2588152375415396,12.984557897870808,0.6829702713300264,-1.9369756826445033,0.0,0.0
11:14AM,0.0765261175496818,-3.2048503160169637,13.50007484961903,0.8330912510372567,-1.845509274255246,0.0,0.0
11:15AM,0.08369591060610598,-3.2187161359391925,13.273337322966288,0.8548881883713569,-1.884738724229066,0.0,0.0
11:16AM,0.04741431512313021,-3.2846459305564757,12.347487961920725,0.7556158765689895,-2.035230418730043,0.0,0.0
11:17AM,-0.024672824172013275,-3.382425346475485,10.844995103652225,0.5562616076951111,-2.266408100821358,0.0,0.0
11:18AM,-0.12136474890386206,-3.490637143035658,8.944514235706293,0.28754323722670905,-2.541750483391753,0.0,0.0
11:19AM,-0.22991812685157653,-3.5897246686198248,6.849078221335379,-0.015592970570903253,-2.8245393797435883,0.0,0.0
11:20AM,-0.3381159572040189,-3.6643050926673673,4.753394382641186,-0.31962914123359587,-3.0829329489706874,0.0,0.0
11:21AM,-0.4359410098204691,-3.704411400255194,2.8173906745898245,-0.5970516563087043,-3.293440340415314,0.0,0.0
11:22AM,-0.5165647721435809,-3.7056314475654566,1.1505776870323272,-0.8290560592391499,-3.4423806546730393,0.0,0.0
11:23AM,-0.5765799144492174,-3.668356181929952,-0.1916359899047646,-1.0061842089848902,-3.525442328414965,0.0,0.0
11:24AM,-0.5216438988986771,-3.4759436859683497,-1.1076601903166143,-1.006683070713782,-3.545859619537444,0.0,0.0
11:25AM,-0.46765367166761074,-3.2806985438524636,-1.7391611430005536,-0.9817680838369315,-3.5119036403901904,0.0,0.0
11:26AM,-1.3681341683239627,-5.430148428190677,-3.084845017238288,-3.280696834535598,-3.43434707337918,0.0,0.0
11:27AM,-1.1707603024288964,-5.055440307170133,-3.1446992764431316,-3.030253599363996,-3.3320016301562934,0.0,0.0
11:28AM,-0.871974427377228,-4.538735105708562,-2.965521553553901,-2.635271862022202,-3.1960931812266287,0.0,0.0
11:29AM,-0.45002886578301593,-3.865900613260923,-2.5685892436992024,-2.0720627135821257,-3.048050301937919,0.0,0.0
11:30AM,0.10688570871283931,-3.0195092515618125,-2.0815211413875714,-1.3391434723781217,-2.910277165237699,0.0,0.0
11:31AM,0.8268311615555578,-1.9684870005321016,-1.2377036026901127,-0.3771477191145423,-2.7455444955072634,0.0,0.0
11:32AM,1.6926552103992274,-0.731417133229447,-0.25135115894697857,0.77258419333914,-2.5852584703458223,0.0,0.0
11:33AM,2.6791209260527484,0.6590045241423914,0.8520472706521791,2.077616964748289,-2.42975420145284,0.0,0.0
11:34AM,3.736783416736471,2.139046418464556,2.022830644315674,3.4744512550356728,-2.2793191383234905,0.0,0.0
11:35AM,4.793640649797912,3.616059552576843,3.1888159565200125,4.870641961292382,-2.1341939497410953,0.0,0.0
11:36AM,5.762130676209546,4.977455110985986,4.262294514267584,6.153776118228273,-1.994573784804762,0.0,0.0
11:37AM,6.551038697988663,6.105930410658631,5.151937800654743,7.206699381436581,-1.8606098738850387,0.0,0.0
11:38AM,7.079825792401998,6.89806494006689,5.777124770675815,7.926112831913143,-1.7324114281983605,0.0,0.0
11:39AM,7.29333156445962,7.282850913472834,6.0826428825579635,8.241104502755086,-1.6100477957233834,0.0,0.0
11:40AM,7.1717965124901735,7.234784174653622,6.04870868141257,8.126241435346799,-1.4935508309122292,0.0,0.0
11:41AM,6.734736406014871,6.778773223953441,5.694840266128201,7.606480011669838,-1.382917436029842,0.0,0.0
